label,method,eta0,trees,eta,control_logloss,test_logloss,test_accuracy,training_wall_seconds
prior_draw_02,adaptive_blocked,0.36697752501596925,750,0.6739432619925003,0.1495739072561264,0.1528480499982834,0.9473066666666666,63.530962542005
prior_draw_03,fixed,0.6166301227584332,25,0.6166301227584332,0.4267151951789856,0.4260357618331909,0.8276,0.6922173750062939
prior_draw_03,fixed,0.6166301227584332,50,0.6166301227584332,0.344768762588501,0.33995500206947327,0.8658133333333333,1.423561959003564
prior_draw_03,fixed,0.6166301227584332,75,0.6166301227584332,0.29396530985832214,0.2900821268558502,0.8908,2.1379922089981847
prior_draw_03,fixed,0.6166301227584332,100,0.6166301227584332,0.26727691292762756,0.2649824619293213,0.9011733333333334,2.8472064590023365
prior_draw_03,fixed,0.6166301227584332,125,0.6166301227584332,0.24488869309425354,0.24293473362922668,0.9101066666666666,3.5618741670041345
prior_draw_03,fixed,0.6166301227584332,150,0.6166301227584332,0.23103933036327362,0.22905674576759338,0.9153333333333333,4.266989875002764
prior_draw_03,fixed,0.6166301227584332,175,0.6166301227584332,0.21930178999900818,0.21666018664836884,0.92128,4.978768458997365
prior_draw_03,fixed,0.6166301227584332,200,0.6166301227584332,0.2118082344532013,0.20971179008483887,0.9240266666666667,5.6976667499984615
prior_draw_03,fixed,0.6166301227584332,225,0.6166301227584332,0.20417854189872742,0.20140127837657928,0.9269066666666667,6.404890749996412
prior_draw_03,fixed,0.6166301227584332,250,0.6166301227584332,0.1966802179813385,0.19387872517108917,0.9302666666666667,7.137416042009136
prior_draw_03,fixed,0.6166301227584332,275,0.6166301227584332,0.19043046236038208,0.1881387084722519,0.93304,7.835168667006656
prior_draw_03,fixed,0.6166301227584332,300,0.6166301227584332,0.18676987290382385,0.18385255336761475,0.9339466666666667,8.548794959002407
prior_draw_03,fixed,0.6166301227584332,325,0.6166301227584332,0.18342064321041107,0.18124961853027344,0.93584,9.246280250008567
prior_draw_03,fixed,0.6166301227584332,350,0.6166301227584332,0.18010041117668152,0.1778939813375473,0.9362666666666667,9.961410125004477
prior_draw_03,fixed,0.6166301227584332,375,0.6166301227584332,0.17685630917549133,0.17495666444301605,0.938,10.661575417005224
prior_draw_03,fixed,0.6166301227584332,400,0.6166301227584332,0.17491298913955688,0.17370277643203735,0.9391733333333333,11.370857084009913
prior_draw_03,fixed,0.6166301227584332,425,0.6166301227584332,0.1728564202785492,0.17152638733386993,0.94024,12.052944750001188
prior_draw_03,fixed,0.6166301227584332,450,0.6166301227584332,0.1711418181657791,0.16981595754623413,0.9410133333333334,12.752485334000085
prior_draw_03,fixed,0.6166301227584332,475,0.6166301227584332,0.16960301995277405,0.1686132252216339,0.9418133333333333,13.44104420900112
prior_draw_03,fixed,0.6166301227584332,500,0.6166301227584332,0.1684528887271881,0.16732090711593628,0.94296,14.143771999995806
prior_draw_03,fixed,0.6166301227584332,525,0.6166301227584332,0.1676972657442093,0.1661500483751297,0.9438933333333334,14.823994334001327
prior_draw_03,fixed,0.6166301227584332,550,0.6166301227584332,0.16722610592842102,0.16598764061927795,0.9433866666666667,15.529196792005678
prior_draw_03,fixed,0.6166301227584332,575,0.6166301227584332,0.16614103317260742,0.16476866602897644,0.9433066666666666,16.215287041995907
prior_draw_03,fixed,0.6166301227584332,600,0.6166301227584332,0.16528435051441193,0.16418865323066711,0.94344,16.897914542001672
prior_draw_03,fixed,0.6166301227584332,625,0.6166301227584332,0.16501763463020325,0.16409435868263245,0.94384,17.59122254200338
prior_draw_03,fixed,0.6166301227584332,650,0.6166301227584332,0.16427560150623322,0.16424773633480072,0.94432,18.2724553750013
prior_draw_03,fixed,0.6166301227584332,675,0.6166301227584332,0.16386321187019348,0.16396577656269073,0.9444266666666666,18.97393504199863
prior_draw_03,fixed,0.6166301227584332,700,0.6166301227584332,0.1631324142217636,0.1634221374988556,0.94472,19.6566815420083
