label,method,eta0,trees,eta,control_logloss,test_logloss,test_accuracy,training_wall_seconds
prior_draw_00,continuous_quadratic_q,0.059326648702881,50,0.08981584463007825,0.5127091407775879,0.515574038028717,0.7854933333333334,1.6451740830088966
prior_draw_00,continuous_quadratic_q,0.059326648702881,100,0.15012026297375272,0.43581631779670715,0.43939271569252014,0.8126666666666666,3.597806000005221
prior_draw_00,continuous_quadratic_q,0.059326648702881,150,0.1302727174884471,0.3901236653327942,0.39303985238075256,0.8357333333333333,5.938813000000664
prior_draw_00,continuous_quadratic_q,0.059326648702881,200,0.22331504798564644,0.3370914161205292,0.33959683775901794,0.8620266666666667,8.687534083001083
prior_draw_00,continuous_quadratic_q,0.059326648702881,250,0.6651025935679532,0.2660622298717499,0.26853105425834656,0.89488,12.323105666000629
prior_draw_00,continuous_quadratic_q,0.059326648702881,300,0.8,0.21903210878372192,0.22180244326591492,0.9156266666666667,16.25806120800553
prior_draw_00,continuous_quadratic_q,0.059326648702881,350,0.7298932308014116,0.19340774416923523,0.1951444447040558,0.9253866666666667,20.45147633300803
prior_draw_00,continuous_quadratic_q,0.059326648702881,400,0.6689140884847882,0.17750772833824158,0.17925818264484406,0.9327733333333333,25.162919249996776
prior_draw_00,continuous_quadratic_q,0.059326648702881,450,0.8,0.16764765977859497,0.16994594037532806,0.93616,30.355081041008816
prior_draw_00,continuous_quadratic_q,0.059326648702881,500,0.8,0.1602623015642166,0.16267850995063782,0.9399733333333333,35.96337854099693
prior_draw_00,continuous_quadratic_q,0.059326648702881,550,0.8,0.15776464343070984,0.1596655398607254,0.9410933333333333,41.99844100000337
prior_draw_00,continuous_quadratic_q,0.059326648702881,600,0.8,0.1540016382932663,0.15685877203941345,0.9426933333333334,48.40959266600839
prior_draw_00,continuous_quadratic_q,0.059326648702881,650,0.8,0.1517721563577652,0.1550021767616272,0.9434933333333333,55.12904529100342
prior_draw_00,continuous_quadratic_q,0.059326648702881,700,0.7999999999999999,0.15062908828258514,0.15419958531856537,0.9452,62.22420850000344
prior_draw_00,continuous_quadratic_q,0.059326648702881,750,0.8,0.1501093953847885,0.1534184366464615,0.9455466666666666,69.4167269160098
prior_draw_01,continuous_quadratic_q,0.1354992406859543,50,0.14700761619947866,0.4734467566013336,0.4762296974658966,0.7972533333333334,1.551758333996986
prior_draw_01,continuous_quadratic_q,0.1354992406859543,100,0.1107423042140877,0.42968204617500305,0.43258702754974365,0.8150666666666667,3.416762958993786
prior_draw_01,continuous_quadratic_q,0.1354992406859543,150,0.07709895193895487,0.39702320098876953,0.39955925941467285,0.8324,5.74740033398848
prior_draw_01,continuous_quadratic_q,0.1354992406859543,200,0.03540513022061024,0.38469791412353516,0.3870437443256378,0.8385333333333334,8.41403470899968
prior_draw_01,continuous_quadratic_q,0.1354992406859543,250,0.04719546836271194,0.3719622492790222,0.3744651675224304,0.84544,11.738714334001997
prior_draw_01,continuous_quadratic_q,0.1354992406859543,300,0.05955820802660003,0.36235398054122925,0.3652192950248718,0.8505866666666667,15.438233374996344
prior_draw_01,continuous_quadratic_q,0.1354992406859543,350,0.07299935462062018,0.3487701117992401,0.3518506586551666,0.85712,19.472904416994425
