label,method,eta0,trees,eta,control_logloss,test_logloss,test_accuracy,training_wall_seconds
prior_draw_00,q_controller,0.059326648702881,50,0.06701658276322642,0.550818681716919,0.5528002977371216,0.7761066666666666,1.6587935829884373
prior_draw_00,q_controller,0.059326648702881,100,0.09643845341475792,0.475004106760025,0.47828400135040283,0.7952533333333334,3.604422791991965
prior_draw_00,q_controller,0.059326648702881,150,0.08984133276917136,0.4403221309185028,0.4435367286205292,0.81048,5.853682457993273
prior_draw_00,q_controller,0.059326648702881,200,0.16834392806252674,0.3954908847808838,0.39841631054878235,0.83264,8.493692624993855
prior_draw_00,q_controller,0.059326648702881,250,0.1910964924507536,0.3620057702064514,0.3647991120815277,0.8498133333333333,11.576276457999484
prior_draw_00,q_controller,0.059326648702881,300,0.49097689459154675,0.28867432475090027,0.29116061329841614,0.8856266666666667,15.044427291999455
prior_draw_00,q_controller,0.059326648702881,350,0.8,0.2227247953414917,0.2238854467868805,0.9143733333333334,19.028268082998693
prior_draw_00,q_controller,0.059326648702881,400,0.8,0.1912020593881607,0.19284754991531372,0.92664,23.39775983299478
prior_draw_00,q_controller,0.059326648702881,450,0.8,0.17555862665176392,0.17727361619472504,0.9320266666666667,28.07760595799482
prior_draw_00,q_controller,0.059326648702881,500,0.8,0.16572219133377075,0.16797631978988647,0.93632,33.041814541997155
prior_draw_00,q_controller,0.059326648702881,550,0.8,0.15904326736927032,0.16112463176250458,0.9401066666666666,38.544302166992566
prior_draw_00,q_controller,0.059326648702881,600,0.8,0.1563282310962677,0.15795278549194336,0.9411733333333333,44.3221819169994
prior_draw_00,q_controller,0.059326648702881,650,0.8,0.15362340211868286,0.1554814875125885,0.9428266666666667,50.430573291989276
prior_draw_00,q_controller,0.059326648702881,700,0.8,0.15105220675468445,0.15362071990966797,0.9441333333333334,56.975966999991215
prior_draw_00,q_controller,0.059326648702881,750,0.8,0.15015530586242676,0.1532568782567978,0.94432,63.759197207997204
prior_draw_01,q_controller,0.1354992406859543,50,0.19350491352150442,0.46404579281806946,0.4665287435054779,0.8026933333333334,1.5480055829975754
prior_draw_01,q_controller,0.1354992406859543,100,0.20543670244040865,0.3903416693210602,0.39342665672302246,0.8358666666666666,3.4402103329921374
prior_draw_01,q_controller,0.1354992406859543,150,0.2879548017588648,0.3295687437057495,0.3322256803512573,0.8661066666666667,5.724397792000673
prior_draw_01,q_controller,0.1354992406859543,200,0.1996645718818791,0.29256048798561096,0.2943550646305084,0.88296,8.337094874994364
prior_draw_01,q_controller,0.1354992406859543,250,0.24808612718070974,0.26581040024757385,0.2678455114364624,0.89632,11.382782832995872
prior_draw_01,q_controller,0.1354992406859543,300,0.6904974258059898,0.22578617930412292,0.22783556580543518,0.9128266666666667,14.885322375004762
prior_draw_01,q_controller,0.1354992406859543,350,0.7238699344287677,0.1903657615184784,0.19347251951694489,0.9261333333333334,18.731210666999687
prior_draw_01,q_controller,0.1354992406859543,400,0.8,0.17484256625175476,0.1778920292854309,0.93256,22.930799750000006
prior_draw_01,q_controller,0.1354992406859543,450,0.8,0.16440321505069733,0.1693158596754074,0.9366666666666666,27.532612875002087
prior_draw_01,q_controller,0.1354992406859543,500,0.8,0.1577969342470169,0.1632794588804245,0.9393866666666667,32.64731504199153
prior_draw_01,q_controller,0.1354992406859543,550,0.8,0.15441164374351501,0.16006948053836823,0.9406133333333333,38.198272458001156
prior_draw_01,q_controller,0.1354992406859543,600,0.8,0.15216290950775146,0.1578892171382904,0.9424533333333334,44.1262673750025
prior_draw_01,q_controller,0.1354992406859543,650,0.8,0.150300994515419,0.15703530609607697,0.9427466666666666,50.49774333299138
prior_draw_01,q_controller,0.1354992406859543,700,0.8,0.14927850663661957,0.15546314418315887,0.94432,57.29826520799543
prior_draw_01,q_controller,0.1354992406859543,750,0.8,0.14799317717552185,0.15503403544425964,0.94456,64.43773624999449
prior_draw_02,q_controller,0.3669775250159692,50,0.6718693063699486,0.32377877831459045,0.3243730068206787,0.8681866666666667,1.6139806249993853
prior_draw_02,q_controller,0.3669775250159692,100,0.504662442937624,0.24610432982444763,0.24846942722797394,0.9036,3.578940542007331
prior_draw_02,q_controller,0.3669775250159692,150,0.4737137797189382,0.21841561794281006,0.22098349034786224,0.91648,5.893164959008573
prior_draw_02,q_controller,0.3669775250159692,200,0.5357796625419003,0.1976783573627472,0.2006392925977707,0.92584,8.580439625002327
prior_draw_02,q_controller,0.3669775250159692,250,0.49096489621707334,0.1859370917081833,0.18931536376476288,0.9298666666666666,11.642897958998219
prior_draw_02,q_controller,0.3669775250159692,300,0.6549846024623855,0.17538315057754517,0.17872901260852814,0.9339733333333333,15.126212709001265
prior_draw_02,q_controller,0.3669775250159692,350,0.79982896066665,0.16611994802951813,0.16961504518985748,0.938,18.97400075000769
prior_draw_02,q_controller,0.3669775250159692,400,0.6549805589860737,0.15981827676296234,0.16408061981201172,0.93976,23.47447875000944
prior_draw_02,q_controller,0.3669775250159692,450,0.32554175024674786,0.15751758217811584,0.16163742542266846,0.9410933333333333,28.178023875007057
prior_draw_02,q_controller,0.3669775250159692,500,0.43985625318634175,0.15612781047821045,0.1601349264383316,0.94304,33.110240709007485
prior_draw_02,q_controller,0.3669775250159692,550,0.8,0.15421941876411438,0.15826742351055145,0.9434666666666667,38.40835516700463
prior_draw_02,q_controller,0.3669775250159692,600,0.43890575689282935,0.15228699147701263,0.15629997849464417,0.9446133333333333,44.25023133400828
prior_draw_02,q_controller,0.3669775250159692,650,0.16151571200574336,0.15194207429885864,0.1560494303703308,0.9449866666666666,50.39289941699826
prior_draw_02,q_controller,0.3669775250159692,700,0.1322641893961378,0.15175491571426392,0.15589047968387604,0.94504,56.73843850000412
prior_draw_02,q_controller,0.3669775250159692,750,0.29446102371360156,0.15148836374282837,0.15547971427440643,0.9452533333333333,63.444543208999676
prior_draw_03,q_controller,0.6166301227584332,50,0.7238699344287677,0.31881994009017944,0.3186243176460266,0.87472,1.6115347919985652
prior_draw_03,q_controller,0.6166301227584332,100,0.6844446033896479,0.2532348036766052,0.25236454606056213,0.906,3.5977342920086812
prior_draw_03,q_controller,0.6166301227584332,150,0.6549846024623855,0.22486650943756104,0.22370365262031555,0.91888,5.895954834006261
prior_draw_03,q_controller,0.6166301227584332,200,0.8,0.20450125634670258,0.20357783138751984,0.92752,8.572428250001394
prior_draw_03,q_controller,0.6166301227584332,250,0.8,0.19159577786922455,0.18991434574127197,0.9329866666666666,11.735306750008021
prior_draw_03,q_controller,0.6166301227584332,300,0.7234988627335087,0.18423344194889069,0.1825132817029953,0.9354933333333333,15.265196834006929
prior_draw_03,q_controller,0.6166301227584332,350,0.7251102846948513,0.1792774796485901,0.17841140925884247,0.9385866666666667,19.264318292000098
prior_draw_03,q_controller,0.6166301227584332,400,0.6565129266689589,0.17547449469566345,0.17506937682628632,0.94072,23.66103762500279
prior_draw_03,q_controller,0.6166301227584332,450,0.723836783731658,0.17396602034568787,0.1732780486345291,0.9416266666666666,28.402534667009604
prior_draw_03,q_controller,0.6166301227584332,500,0.5913978836769532,0.1727391928434372,0.17132028937339783,0.9425866666666667,33.43762450000213
prior_draw_03,q_controller,0.6166301227584332,550,0.48363056541897,0.17084942758083344,0.16945526003837585,0.9436266666666666,38.86392025000532
prior_draw_03,q_controller,0.6166301227584332,600,0.43727217445204597,0.1706518679857254,0.16903705894947052,0.94408,44.62069229199551
prior_draw_03,q_controller,0.6166301227584332,650,0.8,0.16972419619560242,0.16821929812431335,0.9448,50.795710999998846
prior_draw_03,q_controller,0.6166301227584332,700,0.48448727194108826,0.1691751331090927,0.16822969913482666,0.94496,57.17653558400343
prior_draw_03,q_controller,0.6166301227584332,750,0.26553772002756854,0.16923213005065918,0.1680847406387329,0.9453066666666666,63.88261854200391
prior_draw_04,q_controller,0.2408243494341458,50,0.380857282416284,0.3958321809768677,0.3972052037715912,0.8329866666666667,1.5735511250095442
prior_draw_04,q_controller,0.2408243494341458,100,0.561188987703401,0.29296159744262695,0.2931857705116272,0.8819733333333334,3.5540590839955257
prior_draw_04,q_controller,0.2408243494341458,150,0.4803365551147899,0.24769166111946106,0.24762718379497528,0.9054133333333333,5.847897334009758
prior_draw_04,q_controller,0.2408243494341458,200,0.4921071981431373,0.22091145813465118,0.22176708281040192,0.91648,8.492847208995954
prior_draw_04,q_controller,0.2408243494341458,250,0.6750933375397516,0.19749030470848083,0.19804856181144714,0.9268,11.645178584003588
prior_draw_04,q_controller,0.2408243494341458,300,0.8,0.17784681916236877,0.17903035879135132,0.9342666666666667,15.124741916995845
prior_draw_04,q_controller,0.2408243494341458,350,0.8,0.16688606142997742,0.16876964271068573,0.9378933333333334,19.026965833996655
prior_draw_04,q_controller,0.2408243494341458,400,0.8,0.16149602830410004,0.162898987531662,0.9400533333333333,23.292133750001085
prior_draw_04,q_controller,0.2408243494341458,450,0.8,0.15761728584766388,0.15879037976264954,0.9416533333333333,28.054855666996446
prior_draw_04,q_controller,0.2408243494341458,500,0.8,0.15522891283035278,0.156210258603096,0.9440266666666667,33.0824459590076
prior_draw_04,q_controller,0.2408243494341458,550,0.8,0.15329879522323608,0.15524804592132568,0.9451733333333333,38.380490625000675
prior_draw_04,q_controller,0.2408243494341458,600,0.6548514043150259,0.15266461670398712,0.15375076234340668,0.946,44.091764042008435
prior_draw_04,q_controller,0.2408243494341458,650,0.8,0.15215101838111877,0.1541721671819687,0.94584,50.253680499998154
prior_draw_04,q_controller,0.2408243494341458,700,0.8,0.1522766649723053,0.15478724241256714,0.94608,56.90489420900121
prior_draw_04,q_controller,0.2408243494341458,750,0.8,0.15232223272323608,0.15486356616020203,0.94704,63.87873695899907
prior_draw_05,q_controller,0.2126839594718725,50,0.41121144353957134,0.38883769512176514,0.3916464149951935,0.8378133333333333,1.5731914579955628
prior_draw_05,q_controller,0.2126839594718725,100,0.32824958849069985,0.3164876401424408,0.32004401087760925,0.8718933333333333,3.5065614999912214
prior_draw_05,q_controller,0.2126839594718725,150,0.4641853958642457,0.2559201717376709,0.2593923509120941,0.90152,5.853425875000539
prior_draw_05,q_controller,0.2126839594718725,200,0.4774853578756641,0.2160259634256363,0.21917474269866943,0.91744,8.541299749995233
prior_draw_05,q_controller,0.2126839594718725,250,0.590868197966503,0.19902512431144714,0.20232632756233215,0.9247733333333333,11.661086708001676
prior_draw_05,q_controller,0.2126839594718725,300,0.8,0.17816446721553802,0.1829981505870819,0.93176,15.211585707991617
prior_draw_05,q_controller,0.2126839594718725,350,0.8,0.16583220660686493,0.17089660465717316,0.93624,19.119314708004822
prior_draw_05,q_controller,0.2126839594718725,400,0.8,0.15980076789855957,0.16438916325569153,0.9401333333333334,23.425628124998184
prior_draw_05,q_controller,0.2126839594718725,450,0.8,0.1547718048095703,0.15989182889461517,0.9419733333333333,28.19169762499223
prior_draw_05,q_controller,0.2126839594718725,500,0.8,0.15194673836231232,0.15672773122787476,0.9441066666666666,33.15502566599753
prior_draw_05,q_controller,0.2126839594718725,550,0.8,0.1508840173482895,0.15510320663452148,0.94472,38.617771833000006
prior_draw_05,q_controller,0.2126839594718725,600,0.8,0.1498747169971466,0.15483513474464417,0.94536,44.39370279099967
prior_draw_05,q_controller,0.2126839594718725,650,0.8,0.1498490273952484,0.15343232452869415,0.9461066666666667,50.40341733300011
prior_draw_05,q_controller,0.2126839594718725,700,0.8,0.14968353509902954,0.15469346940517426,0.9463733333333333,57.04546841599222
prior_draw_05,q_controller,0.2126839594718725,750,0.8,0.15007182955741882,0.15538379549980164,0.9467733333333334,64.2887238330004
prior_draw_06,q_controller,0.2681856460892622,50,0.38544200754284863,0.3928728699684143,0.395953893661499,0.8352,1.5612235839944333
prior_draw_06,q_controller,0.2681856460892622,100,0.3470855235335246,0.3064930737018585,0.307304322719574,0.8767733333333333,3.5082810419989983
prior_draw_06,q_controller,0.2681856460892622,150,0.538822348300552,0.25735774636268616,0.25931406021118164,0.8998666666666667,5.8323533340008
prior_draw_06,q_controller,0.2681856460892622,200,0.3050935822626593,0.23094171285629272,0.233805313706398,0.91088,8.482500166996033
prior_draw_06,q_controller,0.2681856460892622,250,0.6912948585418522,0.20866546034812927,0.211552694439888,0.9198933333333333,11.664823416998843
prior_draw_06,q_controller,0.2681856460892622,300,0.8,0.182895228266716,0.18676507472991943,0.9304533333333334,15.163243124989094
prior_draw_06,q_controller,0.2681856460892622,350,0.8,0.17047469317913055,0.17349907755851746,0.9351733333333333,19.101738333993126
prior_draw_06,q_controller,0.2681856460892622,400,0.8,0.1635333001613617,0.1668117344379425,0.9392,23.343833708990132
prior_draw_06,q_controller,0.2681856460892622,450,0.8,0.15766789019107819,0.16144293546676636,0.9418666666666666,28.2024965419987
prior_draw_06,q_controller,0.2681856460892622,500,0.8,0.15525464713573456,0.1596391350030899,0.9423466666666667,33.33235849998891
prior_draw_06,q_controller,0.2681856460892622,550,0.8,0.15229417383670807,0.15764369070529938,0.9440533333333333,38.79205941699911
prior_draw_06,q_controller,0.2681856460892622,600,0.7238699344287677,0.15112046897411346,0.1564612239599228,0.9446133333333333,44.53125770899351
prior_draw_06,q_controller,0.2681856460892622,650,0.8,0.15024802088737488,0.15554910898208618,0.9449066666666667,50.67113520899147
prior_draw_06,q_controller,0.2681856460892622,700,0.8,0.14969107508659363,0.15521669387817383,0.9455466666666666,57.32396820899157
prior_draw_06,q_controller,0.2681856460892622,750,0.8,0.14995545148849487,0.15540288388729095,0.9466133333333333,64.37541391699051
prior_draw_07,q_controller,0.0896021024048805,50,0.16161147620734442,0.4823387563228607,0.4852500557899475,0.7947733333333333,1.553980958997272
prior_draw_07,q_controller,0.0896021024048805,100,0.2313079363709669,0.40146222710609436,0.4047333896160126,0.8292266666666667,3.440844917000504
